target,model,seed,test_block,event_cycle_count,detected_event_cycle_count,event_cycle_recall,normal_cycle_count,false_alarm_cycle_count,normal_cycle_false_alarm_rate,window_macro_f1,window_positive_precision,window_positive_recall,window_positive_f1,window_pr_auc
System_Failure,rf_window_features,42,10,20,20,1.0,7,0,0.0,0.8091501657936238,0.7621621621621621,0.6844660194174758,0.7212276214833759,0.8425011366935224
ProtectiveStop,rf_window_features,42,1,2,1,0.5,22,0,0.0,0.6642246642246642,0.5833333333333334,0.25925925925925924,0.358974358974359,0.3802884564928475
ProtectiveStop,rf_window_features,42,2,2,2,1.0,21,0,0.0,0.9492689588688946,1.0,0.8285714285714286,0.90625,0.9846410899042478
ProtectiveStop,rf_window_features,42,3,3,3,1.0,21,3,0.14285714285714285,0.8235754275634635,0.6041666666666666,0.7837837837837838,0.6823529411764706,0.5990107750552731
ProtectiveStop,rf_window_features,42,4,3,3,1.0,14,1,0.07142857142857142,0.8069217367997856,0.5737704918032787,0.813953488372093,0.6730769230769231,0.6000112296195792
ProtectiveStop,rf_window_features,42,5,5,5,1.0,20,1,0.05,0.8835134331317538,0.7294117647058823,0.8985507246376812,0.8051948051948052,0.8722366506653948
ProtectiveStop,rf_window_features,42,7,8,8,1.0,16,0,0.0,0.9136537155212828,0.9310344827586207,0.782608695652174,0.8503937007874016,0.9188982167855471
ProtectiveStop,rf_window_features,42,8,3,3,1.0,9,0,0.0,0.9842565597667638,0.9444444444444444,1.0,0.9714285714285714,1.0
ProtectiveStop,rf_window_features,42,9,17,16,0.9411764705882353,9,0,0.0,0.8559405084452643,0.9195402298850575,0.6557377049180327,0.7655502392344498,0.8841246837334897
ProtectiveStop,rf_window_features,42,10,19,18,0.9473684210526315,8,1,0.125,0.9040536007214062,0.8796992481203008,0.8125,0.8447653429602888,0.9157579180378893
GripLost,rf_window_features,42,1,5,5,1.0,19,0,0.0,0.6269153979005646,1.0,0.2111111111111111,0.3486238532110092,0.841900519531625
GripLost,rf_window_features,42,2,3,3,1.0,20,0,0.0,0.8355982505467041,0.9583333333333334,0.5476190476190477,0.696969696969697,0.9188509963357087
GripLost,rf_window_features,42,3,5,5,1.0,19,1,0.05263157894736842,0.880807575065899,0.8974358974358975,0.7,0.7865168539325843,0.8420670013997958
GripLost,rf_window_features,42,4,7,7,1.0,10,1,0.1,0.9159306384845768,0.8260869565217391,0.8837209302325582,0.8539325842696629,0.9075526637865436
GripLost,rf_window_features,42,5,1,1,1.0,24,0,0.0,0.865706611806389,1.0,0.5833333333333334,0.7368421052631579,0.876736111111111
GripLost,rf_window_features,42,7,4,4,1.0,20,0,0.0,0.8575895151618982,0.9047619047619048,0.6129032258064516,0.7307692307692307,0.8195317884822131
GripLost,rf_window_features,42,8,2,2,1.0,10,2,0.2,0.9440828402366864,0.8571428571428571,0.9473684210526315,0.9,0.9694805641554869
GripLost,rf_window_features,42,9,6,6,1.0,20,2,0.1,0.7626268295842149,0.9428571428571428,0.4125,0.5739130434782609,0.661452707477453
GripLost,rf_window_features,42,10,6,4,0.6666666666666666,21,1,0.047619047619047616,0.7010164228707275,0.9090909090909091,0.2898550724637681,0.43956043956043955,0.5514902343659366
